idade,genero,renda,visitas_site,paginas_por_visita,tempo_no_site,compras_anteriores,pontos_fidelidade,conversao
65,Female,112203,42,7.480132065877874,5.052485074578472,7,3197,1
56,Female,45293,49,6.640395650350142,5.16867823511789,0,4258,1
46,Female,76869,25,4.6536842044207285,6.952351009222604,2,10,1
59,Male,110429,32,9.502793950542568,10.547905482907142,0,3441,1
43,Female,24629,3,6.510789636970601,12.70557202975318,3,3476,1
52,Female,25704,25,3.019242226061886,3.779494708008916,4,3726,1
67,Female,21776,8,8.255163212734313,5.756070094424016,5,4140,1
42,Male,77255,40,6.902905307960283,7.694445369852306,5,3814,1
41,Male,68281,10,1.98563681560961,0.871355883038737,6,3591,1
30,Male,136972,4,3.503279024255983,10.608030652058892,5,4887,1
24,Female,133532,37,2.423241858975589,8.706531213168034,2,3142,1
53,Female,51236,31,1.654057347650665,2.436626019161551,1,1816,1
62,Male,86780,28,3.0717977719770198,2.3897550616357384,7,3952,1
37,Female,21333,37,3.5032447589662734,13.480141554444188,5,3920,1
18,Female,89205,39,5.198726494672978,10.408016223555206,0,3965,1
25,Female,103120,27,9.72336700921927,6.126878880072368,9,4446,1
63,Female,70946,23,9.489419051321391,5.402179165745047,9,126,1
33,Female,133883,18,7.783148700804204,5.09437201283282,8,3977,1
31,Male,75333,0,6.8186029317033,9.992564856022849,1,4342,0
29,Female,47277,4,9.525454023148088,3.0918521652490387,9,3178,1
68,Male,70606,22,2.282024824228787,14.81780652431894,4,4529,1
40,Male,21933,18,3.97297475520562,10.462302875713585,1,3313,1
32,Male,53514,1,5.979944790853021,2.343241151750423,8,4791,1
45,Male,142058,47,8.32540751966194,2.5014371950366034,8,1536,1
51,Male,127336,1,6.61407971632415,9.900252643094088,2,2153,1
19,Male,109893,8,8.279822691646869,6.056027050923656,1,1327,0
49,Female,112607,17,2.377675477175196,10.069387170146168,7,3993,1
40,Male,82958,15,2.734613626574082,10.976494774536365,8,4825,1
39,Female,26827,38,7.66508704851296,8.29984082818912,1,1721,1
68,Male,50844,8,4.134839970186924,4.220029038234111,8,2321,0
42,Female,134501,43,4.924849529034075,8.491836235451709,2,2754,1
39,Female,111200,22,8.12498083041972,6.617048080408957,0,1947,1
39,Male,20792,32,1.6303259830716208,13.4098873723577,5,2896,1
66,Female,59695,37,2.5118154512346296,11.233064203898389,1,162,1
69,Female,103187,33,3.6622973164682713,9.47526996512808,0,3480,1
59,Female,62510,25,8.951441227146093,1.0759824092822168,3,4664,1
23,Female,59137,16,4.643927860973147,14.857459392864698,8,4924,1
32,Female,133104,13,3.268979644016497,8.710935308792044,7,4437,1
60,Female,104610,12,7.105846315851766,4.255175489737466,2,4305,1
54,Female,93410,21,1.2726112196961863,9.077122055581285,7,3978,1
50,Male,102212,42,7.975960880510711,12.359491304947117,5,3833,1
25,Female,59632,47,7.281034397669589,8.309076740965965,4,2616,1
61,Male,56790,17,1.495749536835131,11.764889374862609,0,3498,1
61,Female,144284,19,5.48225962683992,6.4890471970311525,8,1710,1
22,Male,103568,29,4.637353739501325,9.05446040261878,1,297,0
56,Female,149779,34,2.423252909439628,6.622628583102981,8,1411,1
21,Female,50885,32,2.386402876638962,8.15304782546689,4,408,1
23,Male,85214,45,2.441783911780015,2.9288930524565173,2,2849,1
62,Male,96544,16,6.396961460184557,9.180309958553924,9,1591,1
49,Female,64870,34,2.5399598617973758,14.694791924312549,6,68,1
69,Female,148217,11,1.5363634595945634,11.589839673122285,0,3624,0
47,Female,68110,1,9.618192899428449,5.140702881944485,4,3744,1
64,Male,129414,33,1.3525457938895484,13.025974606420029,4,3325,1
52,Female,25171,11,6.975064434537425,13.488012843281528,6,2603,1
57,Female,29589,25,9.42429631317894,3.063691052049056,7,2139,1
69,Male,38077,31,1.3414179978611658,1.27044098147645,7,3563,1
33,Male,84874,20,9.69158693817298,8.800901151023336,0,3155,1
30,Female,92246,4,5.52105197005333,7.40030185073081,3,841,1
67,Male,135725,27,8.065766955248403,10.862950000525572,5,157,1
59,Male,105772,22,6.626097297924642,4.749350982422204,9,2662,1
47,Female,58227,47,6.55162283196087,6.01307304675847,1,4190,1
36,Male,34937,31,8.09882671792064,4.32585787205757,6,3081,1
34,Female,29754,4,1.588960205137914,4.735993502874388,8,4935,1
36,Male,45688,34,4.531508912365665,0.6346666365762601,9,1748,1
45,Female,27048,5,9.726112856682391,7.905954988569054,4,3284,1
43,Female,42568,18,1.4912855253935566,7.360741531903998,4,1194,1
54,Male,117583,43,3.3651622439595554,5.660183763270875,4,4909,1
43,Female,95019,39,7.048962487391976,8.332759841842075,8,2270,1
40,Male,37545,5,1.903920594607155,6.180524504774698,4,1434,1
26,Female,102949,13,5.83006212621846,6.77213719087016,3,860,0
29,Female,114449,2,7.420333773643385,0.52877450264928,7,1997,1
18,Female,65217,10,7.816783418695257,1.4614521954474746,3,1034,1
18,Female,68122,38,6.050706338108176,2.6851866289696704,7,326,1
64,Male,145619,40,5.505672781929079,3.168297005599765,6,2618,1
51,Female,149832,23,7.424998566083644,7.056792409206814,7,4178,1
49,Male,53746,42,2.3055365414785234,13.18620724077498,1,814,1
65,Male,28709,44,7.12466127952808,6.387490763707623,3,111,1
42,Female,147873,17,9.273207953672438,9.594290496941232,2,2728,1
57,Male,45358,30,7.144777629065155,0.8741420847478103,6,4490,1
62,Female,134064,9,1.4185327202025793,12.895259312264988,8,3234,1
18,Male,31023,25,5.553875639253354,2.1404501678292043,5,4747,1
33,Female,115387,28,7.536477591855046,4.622189294441381,3,3709,1
56,Male,48756,1,1.389197942194286,12.342669398267038,9,1633,0
22,Male,83175,29,7.859784432850496,4.340724111148794,3,2097,1
39,Female,74281,38,3.5344252569372574,4.240996861424387,2,2738,1
46,Female,69289,46,6.298958716626792,9.243298195722009,5,1912,1
20,Female,78097,9,9.69709185459123,13.597053730113474,2,2211,1
29,Male,96681,11,9.954365364460378,3.5979148326610373,4,2845,1
43,Male,106728,19,6.709669275364041,9.501865318710683,4,424,1
33,Female,67259,40,5.423353530549296,9.202727431380032,4,3681,1
68,Female,38839,18,2.59923074668233,10.063082794369883,6,4022,1
54,Male,47410,5,2.8750036992647177,14.22815225044975,4,3790,1
39,Female,125696,22,4.862800112403023,2.9052862623266957,0,3961,1
46,Female,143459,18,7.320577032488933,9.988181228788198,6,3463,1
31,Female,31447,30,7.923728049019699,3.1445108998075826,6,1842,1
45,Female,137954,32,2.9971754070769974,5.057367483134679,9,2406,1
22,Female,106569,1,5.8187509719026895,6.154442236421656,2,489,1
64,Male,126891,14,6.32444557991324,12.61316754846744,5,4400,1
66,Male,95665,10,9.037702179704135,1.2787954343358217,4,1096,1
47,Female,115894,25,8.887794055876139,11.137960643966824,0,1241,1
63,Female,33907,17,8.356466812057235,13.732584487012227,6,2674,1
69,Female,41637,0,5.649953410562092,1.6490066773009686,3,677,1
22,Male,58196,31,1.5857483834288044,11.96558523443719,1,2909,0
29,Female,42369,3,4.010261342391489,2.0608126053436675,1,3725,1
33,Female,115017,21,6.5954843302176585,14.461377898845718,7,521,1
43,Male,117217,35,6.738464790661476,12.322788337024798,2,3755,1
43,Male,22589,28,8.641656881205773,10.57727293268942,5,1432,1
65,Female,43560,35,4.414545694571744,8.475862319769561,7,2515,1
38,Female,23034,49,9.429599223892088,13.851853579353984,6,586,1
56,Male,20169,32,2.469117411888292,2.2265338487368664,2,50,1
53,Female,112449,38,1.448792486027974,2.2658710959930963,8,4385,1
50,Female,23239,13,2.5902200087192155,12.426097938916223,1,67,1
47,Female,23415,47,5.160908358354715,7.493638234565354,7,3252,1
54,Male,105488,46,8.406176361653284,12.7533176309498,6,3891,1
40,Female,96944,36,2.384527068826736,6.164594976772742,9,2971,1
27,Male,23484,44,5.933678140530156,7.051973177511015,1,329,0
22,Female,73987,4,7.989322675841486,5.315140709884012,4,2263,1
53,Male,38225,49,1.3137545426785615,14.285704797272722,4,1413,1
51,Female,100459,21,1.3736803228651515,7.241775647977219,9,4388,1
69,Male,141566,4,5.415320689345074,11.448907550806457,1,4361,1
48,Female,81104,36,2.643816515231774,10.590677830494728,7,4323,1
27,Female,40936,37,5.055120960472979,3.908760682955265,1,1192,1
36,Male,59612,45,1.3954194085148757,13.752744564391334,6,3336,1
49,Female,104946,33,9.791835852475442,8.39789030914169,5,40,1
18,Male,115533,14,6.887699688555498,12.909187686516102,6,3437,1
22,Male,140877,47,7.180263988144822,12.566724305850396,8,4209,1
62,Female,122269,36,5.5875582748510055,1.35071449081923,4,1727,1
21,Male,59952,26,8.424191627369263,9.48670552415222,6,662,1
33,Female,78945,47,8.500670064980243,11.940274774586351,3,2688,1
41,Female,107399,0,2.4318160432229305,13.64422495104461,3,613,1
33,Female,25380,28,7.915558288303655,7.841287405873315,9,1445,1
19,Male,70298,7,6.100073487088153,11.385333338921251,8,890,1
66,Female,106246,32,7.8614656437246255,14.559641236971608,6,1795,1
45,Female,100821,6,9.268295962326718,12.5037151962356,7,31,1
49,Male,47260,28,4.01586556030286,12.88913591039398,8,3227,1
44,Female,52879,30,6.138203870779152,6.4056008896130425,6,3226,1
37,Male,36143,37,8.08734620524275,1.8294857355722909,4,1287,1
41,Female,69744,7,9.880917327129309,14.50741399032428,3,1046,1
29,Male,92949,30,6.513186486771476,10.589369131872884,3,4511,1
67,Female,51578,36,7.491052111495239,2.9818778698219086,6,4738,1
52,Female,100262,14,8.617105515593327,14.620566819253703,0,4651,1
50,Male,77331,31,7.761531829880218,10.878898201693117,0,4789,0
50,Male,112551,25,9.480988172094094,1.810340743906652,7,325,0
68,Female,83815,47,3.067383743961304,2.9767952207907324,5,4094,1
60,Female,135926,48,9.1701619787893,13.048450638145429,0,3504,1
54,Male,91519,10,2.8639517165131325,14.33057109468188,4,4538,0
29,Male,39178,22,6.086151714150874,5.789996009782254,7,4056,1
20,Female,112526,33,5.706068317856829,6.492297370836615,0,1596,1
18,Female,95857,32,8.481985357141436,6.234090939205696,9,1490,1
50,Female,80197,16,4.586925009066777,12.612664831506205,7,1356,1
57,Female,129365,32,2.2886457492555445,7.072213977451316,2,1064,1
27,Male,148075,1,7.361161156539637,5.941229656704204,9,2461,1
60,Female,56366,48,6.459687991161248,9.517095094918655,9,1449,1
61,Female,72955,3,8.443614229095441,7.61272792472686,2,1315,1
46,Male,119830,11,7.827676836043708,8.234639952692813,3,1606,1
30,Female,126213,28,9.053426925764162,6.401690909155541,7,3538,1
29,Female,120273,41,8.552058243999246,7.177455791072209,9,4173,1
48,Male,61911,41,7.174326764026943,1.0216423216407595,7,1817,1
63,Female,103422,46,5.191366096043062,13.923843660823596,1,2214,1
19,Male,73619,42,1.18327894050338,0.943304999948814,1,1851,0
68,Female,64296,38,3.768342540384608,11.705779810321758,4,1307,1
67,Female,42791,41,7.54770104715215,4.824896617825387,0,2219,0
52,Male,28301,18,1.535527246455191,2.127687166236388,7,1297,1
40,Male,146866,49,7.809351929531555,9.340565943899428,8,3613,1
34,Female,120658,1,5.647451947820231,10.750798682964671,3,2277,1
43,Female,123623,6,8.810072353158088,9.637923730177803,7,2814,1
25,Female,118529,45,6.93834453809374,8.853214405816017,1,1221,1
46,Female,132824,21,8.185976720327016,8.274704895904861,6,1477,1
43,Female,55779,10,2.5435433912969803,8.34535146075012,4,130,1
27,Female,56894,32,2.556227480248371,13.0486058833051,9,3590,1
43,Female,118917,19,2.899820096800275,1.807227959093432,2,4641,1
51,Male,99618,4,3.999805903954461,2.7818468441204782,2,1088,1
68,Female,69250,3,9.139848523306227,12.28343926519909,0,666,0
58,Female,90994,13,7.968767243046189,4.894079039357248,0,1102,1
24,Female,61770,2,4.281787066694552,11.687621914588632,7,2090,1
21,Female,42300,49,9.266328869808264,5.614091202074696,9,4828,1
67,Female,138025,17,8.010333337080809,13.918446694209536,4,3443,1
62,Female,88235,26,6.90451688984366,4.579338230925978,7,2166,1
28,Male,49485,3,4.929100756724376,6.689997386329177,3,2855,1
46,Male,140605,2,6.8649391360091325,2.8032014375447085,6,2077,1
53,Female,60285,26,6.3390615511780855,10.166925704732773,9,612,1
42,Male,86555,27,8.036793275408705,6.3417760112003,4,1968,1
38,Male,137713,21,3.030215784376128,14.147460635529,3,4950,1
53,Male,52471,41,8.970199931299842,0.7283460751450905,4,4906,1
27,Female,68671,28,6.326829738017476,6.120945010098994,3,2693,1
54,Female,138216,15,8.260827031465732,0.8426294190800858,2,4401,1
26,Female,40270,34,4.125724928792897,5.271102140927954,7,3117,1
41,Female,108151,18,4.527228198729813,6.01355598288602,5,4381,1
52,Male,139870,29,9.435593302272787,4.242977740137524,0,887,1
66,Female,147897,14,6.597595831954788,4.205201157040895,9,2333,1
52,Female,33698,4,3.8596349897290727,4.270863072519919,5,768,1
65,Female,134454,30,1.739418229227959,4.3607198877956375,7,1436,1
53,Male,123882,42,4.90917542510022,4.5931493770025575,3,3800,1
35,Male,92265,30,8.641745403047407,12.84382006545886,1,3806,1
66,Male,59729,8,3.262886256126809,1.0662837746490212,3,3470,1
56,Female,31171,12,8.742583325797069,14.83919206958022,8,3216,1
49,Female,99483,42,2.4548224967308734,4.582085908143009,6,4408,0
41,Female,80684,20,2.1693923309509424,0.90521925650743,9,4686,1
40,Female,75165,45,6.451228746630618,3.03980796726663,6,2715,1
49,Female,69948,30,8.241741260138777,14.157060955163416,1,1241,1
54,Female,54725,0,8.020476313351658,14.964090423127052,2,3923,1
29,Male,39450,40,5.8924779899627335,4.077919485788686,6,3614,1
66,Male,33300,12,6.748225595992416,3.769014391893021,4,2354,1
30,Female,145900,33,3.3237936164638198,12.623308789824607,7,2419,1
40,Male,104600,35,5.960988196146144,13.756072763098915,6,333,1
42,Female,24441,15,2.8693135431575474,9.930236640893568,3,2332,1
52,Female,131315,9,9.355226547077551,14.069394568715875,3,3085,1
58,Female,39332,37,7.102510621246899,14.275180943658295,7,4051,1
47,Female,40115,40,6.081796143212487,11.515479699459162,8,3624,1
34,Female,119405,33,3.224280589250085,5.556270848217156,7,2722,1
66,Female,107404,24,4.680803681010058,2.667165251206081,4,2820,1
37,Male,61997,0,8.021950671533343,8.006252690384045,0,1983,1
65,Male,106151,11,3.154675084017355,4.699346351378311,5,4046,1
42,Male,33615,21,2.1597147812048,2.21827655589058,2,1335,1
39,Female,34732,21,3.76618276257497,6.212948538764218,3,1798,1
30,Male,45367,47,8.15024572812733,7.45660328753986,9,1803,1
36,Male,130670,1,8.948044752143797,10.09879920285072,0,1759,1
66,Male,62738,44,4.729269986840748,3.706520917131008,4,4884,0
53,Female,131296,7,8.031319323880385,13.093158437984313,7,4131,1
29,Female,20981,32,3.990016282783815,3.188905871179744,1,4640,0
58,Female,82881,4,5.579115214831653,14.959831545329113,5,3715,1
36,Female,78609,9,1.181660197846779,8.574747703365471,9,4530,1
29,Female,107090,2,7.407962877851619,2.629214249419066,7,4808,1
26,Female,110855,10,7.468398452730798,12.59870802768697,7,3622,1
24,Female,101666,29,1.901833537003244,4.179102028655967,6,4550,1
45,Female,104351,27,4.229246288065753,3.2305388268991684,8,4369,1
31,Male,28566,4,5.351920088122688,2.4544951812574034,6,3130,1
48,Female,111865,11,7.966958021835053,8.487974403587707,9,3708,1
69,Male,91885,43,8.412458786460547,13.250234041093764,5,3870,1
36,Female,138585,44,7.472428404477375,13.50809652151577,5,4579,1
64,Female,30728,28,2.9426225665760755,11.8914694728039,3,4034,1
33,Male,125852,25,4.207066541197412,8.930985249789803,7,52,1
22,Male,103911,28,3.2257258380497245,8.183313512646523,1,3125,1
52,Female,137616,28,6.73466778215325,5.9196902766413695,9,829,1
29,Male,107350,13,6.826146210061869,1.138962780643821,1,2195,1
42,Female,56214,35,1.1455224348197368,12.630538438343338,8,4376,1
69,Female,141463,34,7.585401451153859,14.992347501450606,7,4445,1
38,Female,77935,48,3.065594371658418,13.852281532797829,4,2738,1
53,Female,107081,7,8.212382951237462,14.029059014822217,2,2964,1
40,Female,65588,15,8.495331185109874,5.331733985830878,3,381,1
33,Female,38953,42,8.172784449441796,1.9399346629300265,2,3247,1
56,Female,88408,4,4.673017170889285,13.137956170079148,4,3834,0
62,Female,94904,15,4.134720266608229,11.575243188719249,7,4834,1
59,Female,54103,40,4.916089761847016,6.160423878940569,2,3426,1
56,Female,90949,12,5.745130012060239,12.586874581834367,3,399,1
31,Male,114805,7,3.2492793286714825,2.511667290344876,8,1878,1
48,Female,69264,25,9.38472754127918,9.940720753715222,3,955,1
22,Female,40156,4,5.536584640903087,14.324066342202984,4,1226,1
52,Male,33423,8,1.6587730505320613,13.701065807784827,3,1675,0
40,Male,58062,37,9.974818817095844,11.532321362869832,5,196,1
46,Female,62805,1,5.356936363467193,4.36545040868483,5,3560,1
60,Male,148301,6,9.52289982532251,1.9871735288891752,5,1189,1
28,Male,21987,29,4.512553459955797,5.208673633732688,4,3605,1
35,Female,82979,16,3.0228472234515524,9.4516248623452,6,3152,1
64,Female,57597,43,7.631920991109935,5.089335639675838,2,3820,1
29,Male,103905,30,4.892448821635488,6.4901581954292,7,1322,1
26,Female,47868,0,8.933127558263166,6.3522910082498365,2,1226,1
27,Female,96970,27,5.180419843146452,5.369487539877083,2,582,1
61,Female,83805,29,4.045065945510197,13.890047860786384,3,4200,1
34,Male,139779,46,9.700101636700364,5.13931230312464,1,2719,1
55,Female,100084,30,8.473371536770301,14.906145519639209,5,2703,1
24,Female,36636,23,2.8503937663138217,3.535344961416563,7,4825,1
63,Female,77467,30,5.399697014497723,13.15306267653649,9,1704,1
30,Female,117919,10,2.019849330884207,11.118888505773178,8,2229,1
57,Female,127732,41,1.9697008505645488,10.19767352119306,3,340,1
59,Male,37007,15,8.680600620190582,6.957549408773993,3,1355,1
26,Female,121460,8,9.38643226570776,12.340513249837436,0,1416,0
67,Male,115747,29,7.6494940302327485,7.637174067106505,8,942,1
44,Female,96864,11,9.903130311918458,2.4653346955230315,1,3772,1
19,Female,23389,46,1.407509565570945,4.5672105954295805,3,3194,0
22,Male,138105,15,3.983584759016321,3.145226519079932,6,1162,1
46,Female,144535,32,2.189118792401512,8.759394426987535,7,1162,1
54,Male,29458,5,8.03816652928817,10.003379619121375,9,3536,1
55,Male,88481,44,9.01371722373118,5.3710526134211065,1,112,1
36,Female,94888,0,5.0240668539435065,1.072979171965366,5,3553,0
25,Male,96022,12,8.46284338271522,10.051695364492746,0,1943,1
65,Female,61400,36,8.628594531385612,1.3984166137177958,9,4713,1
62,Male,87628,34,2.2572141523076263,14.50226572539558,6,3575,1
18,Female,71857,43,4.392870681160774,13.365527265916793,1,4383,1
39,Female,84367,25,2.6922540808844944,12.547783340346326,5,614,1
69,Female,56527,41,7.030458648202665,5.829372914484083,9,921,1
34,Female,90648,8,4.485979852459719,11.302397057078649,2,4497,1
24,Female,36937,16,7.009973331993821,1.164863457181064,8,1739,1
42,Male,57672,37,8.882886500393347,1.799703019668281,3,3817,1
62,Male,131562,45,4.7147710934359495,7.670919210972518,1,1114,1
21,Female,21112,34,9.74731382762218,9.008097693955463,1,3444,1
53,Male,55545,24,4.677526666548637,11.620785319807744,7,2657,1
23,Female,117276,49,2.923611896346438,4.816856620432732,1,3392,0
